annee_numero_de_tirage;1er_ou_2eme_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;boule_6;boule_complementaire;combinaison_gagnante_en_ordre_croissant;numero_joker;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;numero_jokerplus;devise;
2001049;2;ME;20010620;20010820;27;16;30;36;10;41;31;10-16-27-30-36-41;6095948;0;0;8;82705;258;8745;509;398;14256;199;18060;36;301582;18;;frf;
2001049;1;ME;20010620;20010820;36;3;1;23;8;48;42;1-3-8-23-36-48;;4;1598420;16;41475;472;4885;1151;236;23369;118;28898;26;412380;13;;frf;
2001048;2;SA;20010616;20010816;4;18;20;15;47;28;46;4-15-18-20-28-47;5363736;3;4249855;6;102235;305;6940;632;292;18140;146;18578;30;337377;15;;frf;
2001048;1;SA;20010616;20010816;46;16;23;27;14;45;5;14-16-23-27-45-46;;0;0;33;188420;303;6985;1458;280;17277;140;32755;28;319704;14;;frf;
2001047;2;ME;20010613;20010813;26;31;27;29;43;2;41;2-26-27-29-31-43;4420868;0;0;3;185450;419;4760;446;320;15498;160;13300;34;279199;17;;frf;
2001047;1;ME;20010613;20010813;20;32;1;22;35;17;11;1-17-20-22-32-35;;1;5466935;8;71580;205;9495;746;360;13139;180;24056;34;265807;17;;frf;
2001046;2;SA;20010609;20010808;5;30;33;21;3;2;19;2-3-5-21-30-33;7460781;1;13340730;12;54125;317;7025;1216;280;18804;140;36913;26;372951;13;;frf;
2001046;1;SA;20010609;20010808;11;49;48;15;6;47;43;6-11-15-47-48-49;;3;2087260;8;81065;404;5565;680;264;21195;132;24098;28;378955;14;;frf;
2001045;2;ME;20010606;20010806;11;39;2;48;3;20;46;2-3-11-20-39-48;6332659;1;11774575;3;185310;215;9060;555;322;15228;161;20177;30;301176;15;;frf;
2001045;1;ME;20010606;20010806;18;36;46;28;5;10;45;5-10-18-28-36-46;;2;2752955;9;63605;315;6260;658;292;16691;146;22222;28;315392;14;;frf;
2001044;2;SA;20010602;20010801;30;32;10;41;8;1;23;1-8-10-30-32-41;7883616;1;13717025;13;51395;344;6670;1002;304;18191;152;28346;30;349541;15;;frf;
2001044;1;SA;20010602;20010801;4;18;30;19;45;21;2;4-18-19-21-30-45;;2;3205200;15;44575;374;6155;1144;252;22056;126;30793;28;382156;14;;frf;
2001043;2;ME;20010530;20010730;14;33;21;3;8;24;43;3-8-14-21-24-33;0860128;2;5718320;3;179475;342;5605;593;234;20448;117;18792;26;350433;13;;frf;
2001043;1;ME;20010530;20010730;19;17;32;28;23;1;25;1-17-19-23-28-32;;0;0;6;884555;293;6505;872;278;16533;139;24731;28;310908;14;;frf;
2001042;2;SA;20010526;20010725;34;21;35;5;47;22;38;5-21-22-34-35-47;7413866;2;6328105;3;198150;243;8600;588;360;14442;180;18604;34;289982;17;;frf;
2001042;1;SA;20010526;20010725;11;41;45;8;37;38;31;8-11-37-38-41-45;;2;2947125;3;198150;263;7965;561;344;15254;172;17970;34;291709;17;;frf;
2001041;2;ME;20010523;20010723;5;49;44;9;13;25;34;5-9-13-25-44-49;4535072;2;5822445;11;51320;716;2740;822;156;31258;78;21828;20;461065;10;;frf;
2001041;1;ME;20010523;20010723;6;25;16;21;38;1;46;1-6-16-21-25-38;;1;5383600;9;62670;317;6135;766;280;16965;140;20783;28;318418;14;;frf;
2001040;2;SA;20010519;20010718;8;40;16;46;23;5;34;5-8-16-23-40-46;7876471;1;12710010;12;51565;403;5325;871;266;19578;133;22000;28;354842;14;;frf;
2001040;1;SA;20010519;20010718;23;11;36;32;42;15;1;11-15-23-32-36-42;;1;5893285;5;121925;517;4165;907;246;21140;123;24703;30;331827;15;;frf;
2001039;2;ME;20010516;20010716;31;39;42;30;4;35;25;4-30-31-35-39-42;3590206;1;11745170;3;184855;190;10195;474;408;11917;204;15685;40;227322;20;;frf;
2001039;1;ME;20010516;20010716;23;2;27;18;48;14;47;2-14-18-23-27-48;;2;2746110;4;139955;392;5070;649;246;19943;123;19880;28;339194;14;;frf;
2001038;2;SA;20010512;20010711;38;43;12;37;22;47;45;12-22-37-38-43-47;6741064;1;13246540;10;64445;239;9170;879;368;14315;184;25039;34;299772;17;;frf;
2001038;1;SA;20010512;20010711;21;27;1;8;33;44;14;1-8-21-27-33-44;;4;1555665;19;34035;438;5115;1599;244;20943;122;33676;26;368247;13;;frf;
2001037;2;ME;20010509;20010709;12;48;18;23;42;45;14;12-18-23-42-45-48;3023880;1;11747640;9;63455;488;4075;927;236;20274;118;24539;26;338022;13;;frf;
2001037;1;ME;20010509;20010709;34;38;10;2;24;35;37;2-10-24-34-35-38;;1;5450340;2;274720;164;11775;419;426;11473;213;17497;36;252416;18;;frf;
2001036;2;SA;20010505;20010704;36;2;12;17;7;4;33;2-4-7-12-17-36;3963924;1;13754345;18;37290;786;2965;1329;146;39215;73;32793;20;548389;10;;frf;
2001036;1;SA;20010505;20010704;29;49;33;28;10;38;45;10-28-29-33-38-49;;0;0;4;1538215;197;11490;719;366;15324;183;23229;34;312246;17;;frf;
2001035;2;ME;20010502;20010702;30;41;49;23;24;2;46;2-23-24-30-41-49;8081493;0;0;2;272015;182;10530;502;408;11717;204;17907;36;256485;18;;frf;
2001035;1;ME;20010502;20010702;4;7;18;15;44;26;23;4-7-15-18-26-44;;0;0;17;331240;509;3865;1563;186;24810;93;34402;22;389675;11;;frf;
2001034;2;SA;20010428;20010627;34;39;30;8;42;21;44;8-21-30-34-39-42;6237223;1;30032515;6;126270;326;8060;684;366;17966;183;21968;36;342466;18;;frf;
2001034;1;SA;20010428;20010627;9;14;30;20;26;40;22;9-14-20-26-30-40;;2;3690175;9;85410;464;5735;1219;256;25065;128;33654;28;422090;14;;frf;
2001033;2;ME;20010425;20010625;6;49;10;46;33;2;36;2-6-10-33-46-49;6392735;0;0;5;117110;423;4880;700;256;19875;128;18974;28;348401;14;;frf;
2001033;1;ME;20010425;20010625;48;41;49;43;42;21;12;21-41-42-43-48-49;;1;5653445;5;117110;511;4040;433;318;16231;159;17566;38;249884;19;;frf;
2001032;2;SA;20010421;20010620;31;43;26;15;6;25;4;6-15-25-26-31-43;7281733;0;0;6;109000;302;7475;947;324;16728;162;29096;32;326258;16;;frf;
2001032;1;SA;20010421;20010620;33;27;13;30;14;44;24;13-14-27-30-33-44;;0;0;6;1038190;325;6965;815;278;20139;139;25988;28;366880;14;;frf;
2001031;2;ME;20010418;20010618;20;29;27;48;10;24;1;10-20-24-27-29-48;5272799;2;5945200;10;57620;257;7665;993;308;15177;154;27231;30;290241;15;;frf;
2001031;1;ME;20010418;20010618;12;20;24;29;48;33;40;12-20-24-29-33-48;;1;5496000;4;141130;298;6645;727;304;15864;152;18980;30;302992;15;;frf;
2001030;2;SA;20010414;20010613;39;10;43;47;2;49;8;2-10-39-43-47-49;8225194;0;0;7;94160;221;10130;778;374;14643;187;24284;34;295602;17;;frf;
2001030;1;SA;20010414;20010613;19;17;20;2;26;48;23;2-17-19-20-26-48;;1;6285915;5;129805;356;6385;1059;278;19642;139;28367;30;350861;15;;frf;
2001029;2;ME;20010411;20010611;35;9;29;40;38;20;48;9-20-29-35-38-40;8088032;0;0;2;287775;236;8645;476;390;13102;195;15390;38;261635;19;;frf;
2001029;1;ME;20010411;20010611;45;48;41;29;32;20;16;20-29-32-41-45-48;;2;2878285;9;66520;215;9465;667;428;11487;214;18050;42;225098;21;;frf;
2001028;2;SA;20010407;20010606;11;42;15;34;13;4;39;4-11-13-15-34-42;7689033;2;7062710;9;76040;453;5250;910;232;25136;116;22952;26;442969;13;;frf;
2001028;1;SA;20010407;20010606;35;2;24;27;5;46;26;2-5-24-27-35-46;;0;0;7;932595;617;3865;821;230;25597;115;24211;28;388817;14;;frf;
2001027;2;ME;20010404;20010605;16;2;43;42;9;49;39;2-9-16-42-43-49;4467354;2;15048850;4;192165;414;6580;754;316;21522;158;22897;30;420058;15;;frf;
2001027;1;ME;20010404;20010605;40;33;47;23;16;39;3;16-23-33-39-40-47;;0;0;14;554160;362;7490;946;358;18403;179;27275;36;336543;18;;frf;
2001026;2;SA;20010331;20010530;18;8;17;41;21;33;5;8-17-18-21-33-41;1397113;1;13749975;21;31985;313;7325;1575;288;18196;144;36942;30;336142;15;;frf;
2001026;1;SA;20010331;20010530;20;33;42;44;1;31;6;1-20-31-33-42-44;;2;3212870;6;110485;299;7655;725;362;15484;181;24142;36;293604;18;;frf;
2001025;2;ME;20010328;20010528;14;30;20;46;31;28;10;14-20-28-30-31-46;2981501;0;0;9;66495;232;8785;783;352;14031;176;25950;34;268929;17;;frf;
2001025;1;ME;20010328;20010528;31;8;24;45;36;11;7;8-11-24-31-36-45;;2;2877185;14;42835;469;4445;1282;238;20478;119;33583;26;343665;13;;frf;
2001024;2;SA;20010324;20010523;32;12;7;10;34;48;22;7-10-12-32-34-48;0951172;2;6911455;4;163325;415;5590;976;254;22226;127;29456;26;408816;13;;frf;
2001024;1;SA;20010324;20010523;49;35;48;9;44;33;45;9-33-35-44-48-49;;0;0;5;1247870;278;8225;814;338;16551;169;27101;32;335861;16;;frf;
2001023;2;ME;20010321;20010521;3;13;16;46;23;7;6;3-7-13-16-23-46;4334960;4;3140595;29;21110;660;3205;1612;162;30890;81;37747;20;464261;10;;frf;
2001023;1;ME;20010321;20010521;20;3;42;23;2;6;36;2-3-6-20-23-42;;1;5791155;14;43460;361;5815;952;260;19434;130;23741;26;364147;13;;frf;
2001022;2;SA;20010317;20010516;39;22;29;3;33;44;37;3-22-29-33-39-44;2242540;1;14203365;7;98445;349;6805;914;304;18968;152;25141;32;335930;16;;frf;
2001022;1;SA;20010317;20010516;28;47;16;49;29;23;7;16-23-28-29-47-49;;0;0;8;830225;337;7035;1146;304;18548;152;35245;30;333844;15;;frf;
2001021;2;ME;20010314;20010514;31;29;4;15;47;36;17;4-15-29-31-36-47;5562960;2;15109330;11;80090;483;6290;1183;320;22892;160;34220;32;419115;16;;frf;
2001021;1;ME;20010314;20010514;40;34;36;6;42;7;24;6-7-34-36-40-42;;2;4223955;6;143920;349;8610;1041;340;21712;170;37688;32;436726;16;;frf;
2001020;2;SA;20010310;20010509;32;14;27;22;12;39;26;12-14-22-27-32-39;3560241;1;14180935;7;98295;314;7525;728;320;18328;160;24572;30;354477;15;;frf;
2001020;1;SA;20010310;20010509;2;37;46;42;27;19;8;2-19-27-37-42-46;;2;3313210;8;86190;256;9170;1024;328;17265;164;29197;32;339758;16;;frf;
2001019;2;ME;20010307;20010507;26;28;42;9;40;10;5;9-10-26-28-40-42;3438083;0;0;9;68910;268;7910;1005;304;16652;152;31449;28;329769;14;;frf;
2001019;1;ME;20010307;20010507;11;1;6;27;14;47;13;1-6-11-14-27-47;;4;1497650;14;44385;585;3690;1516;186;27641;93;39554;22;428256;11;;frf;
2001018;2;SA;20010303;20010502;35;26;46;24;22;25;32;22-24-25-26-35-46;8543432;2;7138420;10;69195;291;8120;790;298;19711;149;21052;34;332908;17;;frf;
2001018;1;SA;20010303;20010502;25;34;36;1;4;33;42;1-4-25-33-34-36;;0;0;1;5707095;208;11260;604;386;15229;193;22500;34;330364;17;;frf;
2001017;2;ME;20010228;20010430;1;25;11;24;41;10;46;1-10-11-24-25-41;0091001;2;15009745;8;94755;515;5125;1061;244;26296;122;28215;26;465661;13;;frf;
2001017;1;ME;20010228;20010430;21;15;12;36;41;29;33;12-15-21-29-36-41;;2;3640390;16;47500;387;6740;1506;286;21293;143;33719;30;383968;15;;frf;
2001016;2;SA;20010224;20010425;49;18;23;31;14;46;47;14-18-23-31-46-49;5689591;1;14049345;9;75925;401;5890;809;284;20399;142;23091;30;359160;15;;frf;
2001016;1;SA;20010224;20010425;16;35;28;25;18;9;40;9-16-18-25-28-35;;3;2198465;4;166565;367;6415;825;288;20044;144;22054;28;385403;14;;frf;
2001015;2;ME;20010221;20010423;39;11;12;10;5;46;43;5-10-11-12-39-46;8025666;0;0;11;55685;329;6405;766;252;20748;126;21314;26;390775;13;;frf;
2001015;1;ME;20010221;20010423;6;46;32;20;8;39;30;6-8-20-32-39-46;;0;0;5;1147035;228;9135;520;386;13546;193;16296;36;269191;18;;frf;
2001014;2;SA;20010217;20010418;28;11;40;18;48;12;1;11-12-18-28-40-48;0086300;4;3698780;6;117780;296;8245;945;318;18781;159;32398;30;374363;15;;frf;
2001014;1;SA;20010217;20010418;28;35;46;1;22;45;24;1-22-28-35-45-46;;0;0;12;582210;247;9835;800;366;16335;183;27276;34;337938;17;;frf;
2001013;2;ME;20010214;20010417;46;23;38;48;19;16;41;16-19-23-38-46-48;1924422;3;16682305;23;52055;646;6375;1487;314;31971;157;38533;32;583161;16;;frf;
2001013;1;ME;20010214;20010417;4;27;23;3;48;12;38;3-4-12-23-27-48;;4;2875240;18;66450;966;4310;1505;220;46641;110;41729;24;789488;12;;frf;
2001012;2;SA;20010210;20010411;23;42;20;46;11;38;6;11-20-23-38-42-46;2104571;1;14648835;17;42030;345;7090;1249;312;18518;156;31456;32;336100;16;;frf;
2001012;1;SA;20010210;20010411;43;14;26;7;17;30;35;7-14-17-26-30-43;;5;1377685;11;64825;563;4410;1129;242;24721;121;29660;26;431652;13;;frf;
2001011;2;ME;20010207;20010409;32;16;9;10;34;14;49;9-10-14-16-32-34;9275664;1;12944680;6;104285;323;6700;867;284;18640;142;23889;28;348543;14;;frf;
2001011;1;ME;20010207;20010409;33;45;48;40;36;19;17;19-33-36-40-45-48;;0;0;9;677965;251;8550;638;368;14428;184;20356;36;283732;18;;frf;
2001010;2;SA;20010203;20010404;15;11;38;9;49;18;33;9-11-15-18-38-49;7014172;1;14662885;10;71350;473;5240;1289;220;27027;110;32619;24;467656;12;;frf;
2001010;1;SA;20010203;20010404;43;19;15;32;1;23;13;1-15-19-23-32-43;;0;0;8;856255;387;6350;974;288;20701;144;32013;30;376381;15;;frf;
2001009;2;ME;20010131;20010402;29;33;43;27;44;46;26;27-29-33-43-44-46;0473249;0;0;2;302390;276;7800;498;390;13806;195;16371;38;274477;19;;frf;
2001009;1;ME;20010131;20010402;47;1;39;37;5;40;28;1-5-37-39-40-47;;1;6001810;4;153820;163;13035;583;422;12523;211;17826;38;267866;19;;frf;
2001008;2;SA;20010127;20010328;10;2;18;48;42;29;36;2-10-18-29-42-48;2114608;3;10825105;16;61140;490;6855;1462;310;25923;155;37700;32;487765;16;;frf;
2001008;1;SA;20010127;20010328;11;32;46;28;1;21;43;1-11-21-28-32-46;;2;4678895;17;57560;476;7050;1139;310;26644;155;33589;30;509805;15;;frf;
2001007;2;ME;20010124;20010326;20;33;46;17;1;27;7;1-17-20-27-33-46;6873094;2;6482820;16;39365;327;6605;1197;314;15994;157;36383;30;294658;15;;frf;
2001007;1;ME;20010124;20010326;49;36;25;18;44;10;5;10-18-25-36-44-49;;1;5988240;14;44950;356;6090;1177;282;18088;141;31087;30;325914;15;;frf;
2001006;2;SA;20010120;20010321;12;32;16;14;45;43;41;12-14-16-32-43-45;8034458;3;5043480;17;43150;397;6350;888;302;20505;151;23958;30;386573;15;;frf;
2001006;1;SA;20010120;20010321;11;40;6;39;30;10;17;6-10-11-30-39-40;;2;3513090;6;120415;427;5925;1173;252;24301;126;31311;28;410466;14;;frf;
2001005;2;ME;20010117;20010319;32;43;49;15;36;29;42;15-29-32-36-43-49;2073947;1;46163925;4;208830;400;7385;777;338;21859;169;24007;36;395291;18;;frf;
2001005;1;ME;20010117;20010319;18;21;27;1;37;34;3;1-18-21-27-34-37;;1;8194290;12;71880;363;8115;1209;328;21682;164;36082;32;430688;16;;frf;
2001004;2;SA;20010113;20010314;3;46;45;28;18;41;2;3-18-28-41-45-46;0705790;1;15393875;5;146720;291;8775;580;382;16889;191;20592;36;338259;18;;frf;
2001004;1;SA;20010113;20010314;22;23;42;43;28;14;29;14-22-23-28-42-43;;2;3595610;9;83210;300;8515;657;326;19736;163;21183;32;393494;16;;frf;
2001003;2;ME;20010110;20010312;22;25;19;11;20;2;39;2-11-19-20-22-25;1669356;1;13297890;13;49820;637;3535;764;184;30759;92;21121;22;467906;11;;frf;
2001003;1;ME;20010110;20010312;27;2;48;47;35;8;1;2-8-27-35-47-48;;0;0;2;2822680;292;7580;749;318;17155;159;23642;30;332347;15;;frf;
2001002;2;SA;20010106;20010307;45;29;19;26;9;8;12;8-9-19-26-29-45;9987332;0;0;33;28015;554;5745;2371;228;32142;114;61969;24;546013;12;;frf;
2001002;1;SA;20010106;20010307;45;19;34;26;16;4;8;4-16-19-26-34-45;;0;0;19;478475;561;5675;1744;268;27945;134;46144;28;493920;14;;frf;
2001001;2;ME;20010103;20010305;30;35;1;44;49;46;26;1-30-35-44-46-49;6619902;1;13034080;5;124920;183;11715;637;394;13465;197;19845;36;288909;18;;frf;
2001001;1;ME;20010103;20010305;35;23;43;37;17;45;47;17-23-35-37-43-45;;4;1530645;12;52880;435;5070;1242;252;20588;126;25599;30;325005;15;;frf;
2000105;2;SA;20001230;20010228;1;13;6;33;22;37;7;1-6-13-22-33-37;7804100;2;25014925;46;31690;1197;4225;4570;206;55503;103;104079;24;902635;12;;frf;
2000105;1;SA;20001230;20010228;18;22;29;49;21;9;40;9-18-21-22-29-49;;2;6906975;19;76375;785;6370;1754;274;44944;137;53830;28;833201;14;;frf;
2000104;2;ME;20001227;20010226;31;26;10;15;37;16;18;10-15-16-26-31-37;1500001;0;0;6;104530;228;9410;737;344;15401;172;24563;32;308635;16;;frf;
2000104;1;ME;20001227;20010226;3;31;13;39;44;9;17;3-9-13-31-39-44;;2;3032810;10;63130;463;4745;1250;234;22289;117;32313;26;377998;13;;frf;
2000103;2;SA;20001223;20010221;35;15;47;49;9;12;4;9-12-15-35-47-49;9944886;6;9270665;20;68285;915;5190;2474;246;46042;123;69880;26;805357;13;;frf;
2000103;1;SA;20001223;20010221;30;19;39;31;8;5;20;5-8-19-30-31-39;;1;12875000;23;59410;728;6460;1945;288;39644;144;54359;30;740484;15;;frf;
2000102;2;ME;20001220;20010219;36;28;21;24;7;25;11;7-21-24-25-28-36;9772570;1;12773890;5;122515;429;5040;1202;220;23501;110;36257;24;405921;12;;frf;
2000102;1;ME;20001220;20010219;1;35;41;40;9;7;31;1-7-9-35-40-41;;1;5922685;5;122515;310;6880;726;274;19323;137;20917;26;377122;13;;frf;
2000101;2;SA;20001216;20010214;35;41;32;11;33;6;18;6-11-32-33-35-41;3822296;1;14235230;11;62990;266;8870;875;372;15304;186;25438;34;320016;17;;frf;
2000101;1;SA;20001216;20010214;41;34;20;8;48;3;16;3-8-20-34-41-48;;0;0;18;382555;308;7695;1170;344;16084;172;27890;34;308569;17;;frf;
2000100;2;ME;20001213;20010212;7;34;27;47;2;32;36;2-7-27-32-34-47;4692080;2;6506955;5;124275;424;5170;812;258;20749;129;23373;28;356856;14;;frf;
2000100;1;ME;20001213;20010212;21;24;29;4;44;25;48;4-21-24-25-29-44;;2;3029955;3;203630;397;5505;732;292;18389;146;21438;30;336538;15;;frf;
2000099;2;SA;20001209;20010207;38;32;18;42;35;34;11;18-32-34-35-38-42;0253045;2;7355870;5;139875;329;7425;744;344;17580;172;23792;36;316211;18;;frf;
2000099;1;SA;20001209;20010207;21;18;19;49;44;24;35;18-19-21-24-44-49;;2;3423135;9;79195;367;6680;830;284;21363;142;24921;28;396964;14;;frf;
2000098;2;ME;20001206;20010205;13;2;21;22;18;27;32;2-13-18-21-22-27;4193111;3;10011455;7;110205;530;5110;990;228;29342;114;27643;24;519999;12;;frf;
2000098;1;ME;20001206;20010205;22;23;1;31;4;29;24;1-4-22-23-29-31;;2;3733465;10;77800;409;6550;1068;278;23519;139;30536;28;435883;14;;frf;
2000097;2;SA;20001202;20010131;15;11;34;23;33;18;37;11-15-18-23-33-34;6678869;2;23220615;20;50575;482;7185;2103;282;28710;141;44301;28;545877;14;;frf;
2000097;1;SA;20001202;20010131;9;48;1;15;44;7;45;1-7-9-15-44-48;;3;3234455;14;72145;830;4240;1532;208;41368;104;42794;22;706345;11;;frf;
2000096;2;ME;20001129;20010129;3;17;15;30;10;47;2;3-10-15-17-30-47;6236919;1;12564330;9;67880;387;5475;1036;244;20888;122;27506;26;367371;13;;frf;
2000096;1;ME;20001129;20010129;1;31;46;2;14;28;23;1-2-14-28-31-46;;1;5826230;5;120580;314;6690;843;300;16943;150;24451;30;307957;15;;frf;
2000095;2;SA;20001125;20010124;3;31;27;23;49;32;39;3-23-27-31-32-49;6878805;2;15033855;6;135955;382;7450;744;314;22750;157;22987;30;440691;15;;frf;
2000095;1;SA;20001125;20010124;46;2;5;15;16;30;11;2-5-15-16-30-46;;1;7894475;17;48940;372;7640;1464;300;22521;150;43961;30;427706;15;;frf;
2000094;2;ME;20001122;20010122;22;45;14;46;32;6;12;6-14-22-32-45-46;4694400;3;4229775;7;87585;272;7715;749;320;16110;160;24866;32;298383;16;;frf;
2000094;1;ME;20001122;20010122;45;11;25;31;14;4;23;4-11-14-25-31-45;;3;1973925;16;38460;477;4480;1125;226;22733;113;30291;26;379221;13;;frf;
2000093;2;SA;20001118;20010117;35;25;39;46;38;23;37;23-25-35-38-39-46;2713648;2;15349880;5;153515;343;7830;1028;356;18149;178;29074;36;343667;18;;frf;
2000093;1;SA;20001118;20010117;36;9;17;16;25;18;6;9-16-17-18-25-36;;1;7466990;7;111150;362;7430;1296;272;23808;136;40594;26;453009;13;;frf;
2000092;2;ME;20001115;20010115;10;31;12;8;48;1;42;1-8-10-12-31-48;3656231;1;45010830;11;69885;872;3070;1312;176;37410;88;31617;22;551713;11;;frf;
2000092;1;ME;20001115;20010115;7;2;46;34;3;10;47;2-3-7-10-34-46;;1;7311105;8;95960;492;5420;1016;236;27933;118;29053;24;497860;12;;frf;
2000091;2;SA;20001111;20010110;27;20;22;2;47;33;45;2-20-22-27-33-47;0113139;0;0;6;109170;341;6660;961;306;17896;153;25325;30;339200;15;;frf;
2000091;1;SA;20001111;20010110;16;44;31;38;14;45;4;14-16-31-38-44-45;;0;0;5;1231665;249;9030;876;334;16374;167;25369;34;306044;17;;frf;
2000090;2;ME;20001108;20010108;43;28;20;30;26;33;24;20-26-28-30-33-43;1799518;0;0;10;85780;260;11180;1141;394;17707;197;30463;36;369398;18;;frf;
2000090;1;ME;20001108;20010108;27;1;3;23;33;17;43;1-3-17-23-27-33;;1;8154495;13;66045;553;5385;1781;252;27684;126;35558;26;510769;13;;frf;
2000089;2;SA;20001104;20010103;41;16;22;8;24;44;9;8-16-22-24-41-44;5685423;4;11366040;14;60560;587;5025;1283;260;27393;130;35824;28;464783;14;;frf;
2000089;1;SA;20001104;20010103;37;23;1;30;34;8;17;1-8-23-30-34-37;;1;8050755;10;84685;341;8475;1075;344;20421;172;33369;32;412908;16;;frf;
2000088;2;ME;20001101;20010102;15;16;10;23;30;5;48;5-10-15-16-23-30;4300027;1;11962045;8;72665;517;3915;821;206;24312;103;21828;24;375815;12;;frf;
2000088;1;ME;20001101;20010102;17;32;24;48;26;47;37;17-24-26-32-47-48;;0;0;10;568665;294;6795;691;308;15985;154;20293;32;292557;16;;frf;
2000087;2;SA;20001028;20001227;6;23;7;28;24;26;25;6-7-23-24-26-28;0578893;0;0;21;40160;580;5050;2156;214;31584;107;40977;24;565296;12;;frf;
2000087;1;SA;20001028;20001227;3;31;34;4;26;6;13;3-4-6-26-31-34;;0;0;33;255190;481;6035;1837;250;27051;125;51304;26;484307;13;;frf;
2000086;2;ME;20001025;20001226;20;29;34;36;16;5;13;5-16-20-29-34-36;7937839;0;0;10;60860;250;8305;984;346;14208;173;28042;34;273245;17;;frf;
2000086;1;ME;20001025;20001226;17;33;5;46;8;24;4;5-8-17-24-33-46;;4;1469090;10;60860;515;4115;951;226;22679;113;27659;26;368821;13;;frf;
2000085;2;SA;20001021;20001220;29;21;45;20;13;12;4;12-13-20-21-29-45;0272886;0;0;15;45860;296;7930;1400;278;19916;139;35463;28;379000;14;;frf;
2000085;1;SA;20001021;20001220;43;28;37;19;42;7;41;7-19-28-37-42-43;;0;0;6;1077690;419;5675;793;260;22702;130;22117;26;419733;13;;frf;
2000084;2;ME;20001018;20001218;45;41;34;19;8;44;33;8-19-34-41-44-45;0921853;0;0;7;97520;217;10685;613;410;14123;205;19318;36;314599;18;;frf;
2000084;1;ME;20001018;20001218;18;38;19;22;23;15;43;15-18-19-22-23-38;;0;0;7;932200;396;5970;1334;262;21224;131;26248;28;383134;14;;frf;
2000083;2;SA;20001014;20001213;42;36;13;30;5;40;49;5-13-30-36-40-42;6957737;0;0;14;48335;342;6790;1161;278;19898;139;29653;28;363661;14;;frf;
2000083;1;SA;20001014;20001213;29;27;17;11;18;20;9;11-17-18-20-27-29;;3;2173200;16;42325;334;6945;1321;302;17866;151;39707;28;347560;14;;frf;
2000082;2;ME;20001011;20001211;24;48;44;12;39;21;17;12-21-24-39-44-48;7938377;1;12431930;12;50435;266;7770;972;316;15550;158;25157;32;296760;16;;frf;
2000082;1;ME;20001011;20001211;9;42;40;31;44;49;33;9-31-40-42-44-49;;0;0;7;829835;258;8005;951;262;19310;131;20654;32;310902;16;;frf;
2000081;2;SA;20001007;20001206;45;33;24;17;10;1;4;1-10-17-24-33-45;1012153;4;3615940;13;53840;524;4650;1380;244;23466;122;36565;26;405281;13;;frf;
2000081;1;SA;20001007;20001206;18;46;48;32;30;10;31;10-18-30-32-46-48;;1;6656970;3;225260;249;9545;521;398;15068;199;17706;36;309940;18;;frf;
2000080;2;ME;20001004;20001204;44;30;47;9;11;35;5;9-11-30-35-44-47;1253168;0;0;15;41885;296;7260;1050;300;17093;150;31532;30;323253;15;;frf;
2000080;1;ME;20001004;20001204;43;8;13;16;1;42;17;1-8-13-16-42-43;;2;3012490;8;78315;345;6260;846;252;21147;126;25884;26;381597;13;;frf;
2000079;2;SA;20000930;20001129;37;16;24;32;13;27;36;13-16-24-27-32-37;6731690;4;10094865;27;34870;820;3985;1734;230;33809;115;40998;28;543458;14;;frf;
2000079;1;SA;20000930;20001129;16;12;14;4;5;47;21;4-5-12-14-16-47;;2;4492260;10;93725;604;5390;1699;230;33933;115;46869;24;606908;12;;frf;
2000078;2;ME;20000927;20001127;2;38;22;46;33;25;19;2-22-25-33-38-46;3189722;1;12799855;12;51930;407;5310;931;298;17356;149;24710;32;301734;16;;frf;
2000078;1;ME;20000927;20001127;12;19;23;15;37;35;28;12-15-19-23-35-37;;3;2002340;22;28440;523;4145;1219;232;22119;116;28775;26;363679;13;;frf;
2000077;2;SA;20000923;20001122;24;34;35;27;42;45;32;24-27-34-35-42-45;1401184;0;0;5;171410;348;8620;1150;328;22301;164;30798;34;421788;17;;frf;
2000077;1;SA;20000923;20001122;28;9;13;18;42;19;46;9-13-18-19-28-42;;2;4217815;8;109100;664;4615;1245;216;34741;108;35623;24;601659;12;;frf;
2000076;2;ME;20000920;20001120;35;40;4;33;29;7;17;4-7-29-33-35-40;5274492;2;22664655;15;50315;373;6940;1250;302;20384;151;32102;30;387267;15;;frf;
2000076;1;ME;20000920;20001120;13;45;32;46;8;23;49;8-13-23-32-45-46;;1;7169800;5;147550;387;6695;915;304;20919;152;28016;30;401649;15;;frf;
2000075;2;SA;20000916;20001115;48;9;7;35;23;4;11;4-7-9-23-35-48;8005823;3;4725340;22;31295;541;4415;2465;196;27208;98;54994;22;452341;11;;frf;
2000075;1;SA;20000916;20001115;39;23;48;2;9;19;17;2-9-19-23-39-48;;1;6528510;14;49040;382;6190;1010;272;21169;136;29575;28;386446;14;;frf;
